DTXSID,PREFERRED_NAME,CASRN,SMILES,multmer_test,inorganic,CAN_SMILES,docking score,MMGBSA,Polymers,isDuplicated,firstOccurred,IMPORTANCE,Primary_Class,Sec_class
DTXSID6072055,"1-Propanaminium, N,N,N-trimethyl-3-[[(undecafluoropentyl)sulfonyl]amino]-, sulfate (2:1)",70225-24-0,[O-]S([O-])(=O)=O.C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,FC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(S(=O)(=O)NCCC[N+](C)(C)C)F,-7.126,-50.4235,FALSE,TRUE,DTXSID10880618,,Other aliphatics,PASF-based substances
DTXSID90515850,"Dipotassium 1,1,2,2,3,3,4,4-octafluoro-4-(1,1,2,2-tetrafluoro-2-sulfinatoethoxy)butane-1-sulfinate",81233-10-5,[K+].[K+].[O-]S(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S([O-])=O,TRUE,FALSE,OS(=O)C(C(OC(C(C(C(S(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.124,-41.7533,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID20188995,1H-Perfluorohexane,355-37-3,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-7.122,-23.3411,FALSE,FALSE,,,Other aliphatics,Polyfluoralkanes
DTXSID00210900,Perfluorotriethylcarbinol,6189-00-0,OC(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)C(C(F)(F)F)(F)F,-7.12,-29.198,FALSE,FALSE,,,Non-PFAA perfluoroalkyls,PFACs
DTXSID10292454,"2-(heptafluoropropyl)-4,5-dihydro-1,3-oxazole",2499-91-4,FC(F)(F)C(F)(F)C(F)(F)C1=NCCO1,FALSE,FALSE,FC(C(C(C1=NCCO1)(F)F)(F)F)(F)F,-7.118,-25.5211,FALSE,FALSE,,,"Other aliphatics, cyclic","Others, cyclic"
DTXSID00832080,"Ethyl 3-amino-4,4,5,5,6,6,6-heptafluorohex-2-enoate",87613-26-1,CCOC(=O)C=C(N)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCOC(=O)C=C(C(C(C(F)(F)F)(F)F)(F)F)N,-7.117,-32.5311,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID20604605,"2,2,3,3,4,4,5,5-Octafluoro-5-[(trifluoroethenyl)oxy]pentanenitrile",19237-73-1,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,FALSE,FALSE,N#CC(C(C(C(OC(=C(F)F)F)(F)F)(F)F)(F)F)(F)F,-7.115,-31.4834,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID20571181,"Diethyl N-(1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonyl)phosphoramidate",181649-25-2,CCOP(=O)(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,FALSE,FALSE,CCOP(=O)(NS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)OCC,-7.112,-49.3364,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID50895685,"2,2,3,3,4,4,4-Heptafluoro-N-(nonafluorobutyl)butanimidoyl fluoride",103573-07-5,FC(=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(=NC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(F)(F)F)(F)F)(F)F,-7.11,-32.9451,FALSE,FALSE,,,Other aliphatics,Others
DTXSID20240840,((Perfluoro-13-methyltetradecyl)ethyl) methacrylate,94158-64-2,CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,CC(=C)C(=O)OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.109,-66.1967,FALSE,FALSE,,,Fluorotelomer PFAA precursors,n:2 FTMACs
DTXSID0066296,"Hexanoyl fluoride, 2,2,3,3,4,4,5,6,6,6-decafluoro-5-(trifluoromethyl)-",18017-31-7,FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,FC(=O)C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F,-7.108,-25.6431,FALSE,FALSE,,,Perfluoro PFAA precursors,PAFs
DTXSID60896128,"1,1,2,2,3,3,4,4,4-Nonafluoro-N,N-bis(2-methoxyethyl)butane-1-sulfonamide",1427176-19-9,COCCN(CCOC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,COCCN(S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCOC,-7.107,-44.7799,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID30878895,"THIOUREA, N-(2,2,3,3,4,4,4-HEPTAFLUOROBUTYL)-N'-",105412-23-5,CN=C(S)NCC(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CN=C(NCC(C(C(F)(F)F)(F)F)(F)F)S,-7.107,-28.2717,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30896635,Sodium undecafluoropentane-1-sulfinate,1997344-07-6,[Na+].[O-]S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TRUE,FALSE,OS(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.105,-30.5209,FALSE,FALSE,,,PFAAs,PFSiAs
DTXSID10895500,"2-Amino-5,5,6,6,7,7,7-heptafluoroheptanoic acid",10325-10-7,NC(CCC(F)(F)C(F)(F)C(F)(F)F)C(O)=O,FALSE,FALSE,NC(C(=O)O)CCC(C(C(F)(F)F)(F)F)(F)F,-7.105,-25.7938,FALSE,FALSE,,,Other aliphatics,Others
DTXSID80896660,"(2E)-1,1,1,4,4,5,5,6,6,6-Decafluorohex-2-ene",83227-62-7,FC(F)(F)\C=C\C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C=CC(C(C(F)(F)F)(F)F)(F)F)(F)F,-7.103,-20.9589,FALSE,FALSE,,,Other aliphatics,FT
DTXSID90711052,"1,1,1,2,2,3,3,4,4,5-Decafluorohexane",155072-58-5,CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F,-7.101,-26.4546,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30895168,"1,1,1,2,2,3,3,6,6,6-Decafluorohexane",188189-52-8,FC(F)(F)CCC(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(CCC(C(C(F)(F)F)(F)F)(F)F)(F)F,-7.1,-21.7337,FALSE,FALSE,,,Other aliphatics,FT
DTXSID90522408,"1,1,2,2-Tetrafluoro-2-(1,1,2,2,3,3,4,4-octafluoro-4-iodobutoxy)ethane-1-sulfonamide",86553-42-6,NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,FALSE,FALSE,FC(C(OC(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(F)F)(S(=O)(=O)N)F,-7.099,-40.4374,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID40338632,"1,1,1,2,2,3,3,4,5,5,6,6,6-Tridecafluorohexane",1998-67-0,FC(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(F)(F)F)(F)F)(F)F)C(C(F)(F)F)(F)F,-7.099,-24.6033,FALSE,FALSE,,,Other aliphatics,Others
DTXSID00371601,"1,4-Dibromooctafluorobutane",335-48-8,FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)Br,FALSE,FALSE,FC(C(C(Br)(F)F)(F)F)(C(Br)(F)F)F,-7.096,-21.9115,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30591739,Tridecafluorohexan-1-ol,7057-81-0,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)O)F,-7.094,-27.8063,FALSE,FALSE,,,Non-PFAA perfluoroalkyls,PFACs
DTXSID00530519,"1-Bromo-4-chloro-1,1,2,2,3,3,4,4-octafluorobutane",89740-37-4,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)Br,FALSE,FALSE,FC(C(C(C(Br)(F)F)(F)F)(F)F)(Cl)F,-7.094,-23.2204,FALSE,FALSE,,,Other aliphatics,Others
DTXSID20893355,Perfluoro-3-methylheptane,153273-33-7,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(C(F)(F)F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(C(F)(F)F)F,-7.093,-27.0771,FALSE,FALSE,,,Non-PFAA perfluoroalkyls,PFAs
DTXSID00895438,"6-(Ethenyloxy)-1,1,1,2,2,3,3,4,4-nonafluorohexane",63391-84-4,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC=C,FALSE,FALSE,C=COCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-7.092,-29.6029,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID40561004,"1,1,2,3,3,4,4,5,5-Nonafluoro-5-[(trifluoroethenyl)oxy]pent-1-ene",122440-16-8,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F,FALSE,FALSE,FC(=C(OC(C(C(C(=C(F)F)F)(F)F)(F)F)(F)F)F)F,-7.091,-29.0434,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID00226440,Perfluorohex-1-ene,755-25-9,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(=C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F)F,-7.089,-23.8343,FALSE,FALSE,,,Non-PFAA perfluoroalkyls,PFAenes
DTXSID40895513,"2,2,3,3,4,4,4-Heptafluorobutyl butanoate",2926-44-5,CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCC(=O)OCC(C(C(F)(F)F)(F)F)(F)F,-7.086,-32.1955,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID70896598,"2,2,3,3,4,4,6,6,6-Nonafluoro-5,5-bis(trifluoromethyl)hexanoic acid",1144512-34-4,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,OC(=O)C(C(C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(F)F)(F)F)(F)F,-7.085,-33.1548,FALSE,FALSE,,,PFAAs,PFCAs
DTXSID50380985,"1H,1H,2'H-Perfluorodipropyl ether",1000-28-8,FC(C(F)(F)F)C(F)(F)OCC(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(OCC(C(F)(F)F)(F)F)(F)F)C(F)(F)F,-7.084,-29.2781,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID40895735,"1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propan-2-yl heptafluorobutanoate",922168-38-5,FC(F)(F)C(F)(F)C(F)(F)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-7.083,-32.0008,FALSE,FALSE,,,Other aliphatics,PACF-based substances
DTXSID7046548,Perflexane,355-42-0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)F,-7.077,-21.5175,FALSE,FALSE,,Commercially Available,Non-PFAA perfluoroalkyls,PFAs
DTXSID90895644,"1,1,1,3,3,3-Hexafluoropropan-2-yl heptafluorobutanoate",922168-41-0,FC(F)(F)C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,FALSE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)OC(C(F)(F)F)C(F)(F)F,-7.077,-31.7747,FALSE,FALSE,,,Other aliphatics,PACF-based substances
DTXSID70348022,"3,4,4,4-Tetrafluoro-1-iodo-3-(trifluoromethyl)but-1-ene",24716-85-6,FC(F)(F)C(F)(C=CI)C(F)(F)F,FALSE,FALSE,IC=CC(C(F)(F)F)(C(F)(F)F)F,-7.077,-22.233,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30880115,"1,1,1,2,2,3,3,4,4,5,6,6,6-Tridecafluoro-5-iodohexane",355-44-2,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(I)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(C(F)(F)F)(I)F)(F)F)(F)F)(F)F)(F)F,-7.074,-27.3388,FALSE,FALSE,,,Perfluoro PFAA precursors,PFAIs
DTXSID60188994,"1,4-Dichloro-1,1,2,2,3,3,4,4-octafluorobutane",355-24-8,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)Cl,FALSE,FALSE,FC(C(C(Cl)(F)F)(F)F)(C(Cl)(F)F)F,-7.074,-21.4282,FALSE,FALSE,,,Other aliphatics,Others
DTXSID20694127,"(2E)-1,1,2,3,4,5,5,5-Octafluoro-1-iodo-4-(trifluoromethyl)-2-pentene",120695-78-5,F\C(=C(\F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)I,FALSE,FALSE,FC(=C(C(C(F)(F)F)(C(F)(F)F)F)F)C(I)(F)F,-7.073,-27.0179,FALSE,FALSE,,,Other aliphatics,Others
DTXSID10621124,"1,1,2,3,3,4,4,5,5-Nonafluorohex-1-ene",142373-34-0,CC(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F,FALSE,FALSE,FC(=C(C(C(C(F)(F)C)(F)F)(F)F)F)F,-7.07,-20.8136,FALSE,FALSE,,,Other aliphatics,Others
DTXSID60377826,"1H,1H-Perfluoropentylamine",355-27-1,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,NCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-7.07,-19.4261,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30895244,"2,2,3,3,4,4,4-Heptafluoro-1-methoxybutan-1-ol",377-52-6,COC(O)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,COC(C(C(C(F)(F)F)(F)F)(F)F)O,-7.07,-23.2683,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID10379850,6H-Perfluorohex-1-ene,1767-94-8,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F,FALSE,FALSE,FC(=C(C(C(C(C(F)F)(F)F)(F)F)(F)F)F)F,-7.069,-20.6187,FALSE,FALSE,,,Other aliphatics,Others
DTXSID60895156,"5-Bromo-1,1,1,2,2,3,3-heptafluoropentane",355-94-2,FC(F)(F)C(F)(F)C(F)(F)CCBr,FALSE,FALSE,BrCCC(C(C(F)(F)F)(F)F)(F)F,-7.067,-21.939,FALSE,FALSE,,,Other aliphatics,FTBr
DTXSID3065586,"1H,1H-Perfluorobutyl methacrylate",13695-31-3,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,O=C(C(=C)C)OCC(C(C(F)(F)F)(F)F)(F)F,-7.062,-27.7243,FALSE,FALSE,,Commercially Available,Other aliphatics,Ether based substances
DTXSID10892352,Perfluoro-2-{[perfluoro-3-(perfluoroethoxy)-2-propanyl]oxy}ethanesulfonic acid,749836-20-2,OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)C(F)(F)F,FALSE,FALSE,FC(C(F)(F)F)OC(C(C(F)(F)F)(OC(C(S(=O)(=O)O)(F)F)(F)F)F)(F)F,-7.062,-39.7729,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID6060341,"Piperidine, 2,2,3,3,4,4,5,5,6,6-decafluoro-1-(pentafluoroethyl)-",564-11-4,FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,FALSE,FALSE,FC(C(N1C(F)(F)C(F)(F)C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F,-7.059,-27.6452,FALSE,FALSE,,,"Other aliphatics, cyclic","Others, cyclic"
DTXSID30620694,"2,2,3,3,4,4,5,5,6-Nonafluorooxane",65601-69-6,FC1OC(F)(F)C(F)(F)C(F)(F)C1(F)F,FALSE,FALSE,FC1OC(F)(F)C(C(C1(F)F)(F)F)(F)F,-7.059,-19.8618,FALSE,FALSE,,,"Other aliphatics, cyclic","Others, cyclic"
DTXSID00880248,"Perfluoro-3-ethyl-2,4-dimethyl-2-pentene",30320-26-4,FC(F)(F)C(=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,FALSE,FALSE,FC(C(=C(C(C(F)(F)F)(C(F)(F)F)F)C(C(F)(F)F)(F)F)C(F)(F)F)(F)F,-7.058,-28.4811,FALSE,FALSE,,,Non-PFAA perfluoroalkyls,PFAenes
DTXSID20296261,"1,1,1,2,2,3,3-heptafluoro-5-nitro-4-(nitromethyl)pentane",355-91-9,[O-][N+](=O)CC(C[N+]([O-])=O)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(F)(F)F)(F)F)(C(C[N+](=O)[O-])C[N+](=O)[O-])F,-7.054,-33.1639,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30850393,"1,3-Bis[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluoronon-1-en-1-yl)oxy]benzene",55987-23-0,FC(OC1=CC(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC=C1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)Oc1cccc(c1)OC(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F,-7.053,-74.4014,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID30781916,Tetradecyl nonadecafluorodecanoate,250237-67-3,CCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCCCCCCOC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.053,-79.2806,FALSE,FALSE,,,Other aliphatics,PACF-based substances
DTXSID00897154,N-(Perfluorobutanoyl)glutamic acid 1-ethyl ester,88435-87-4,CCOC(=O)[C@@H](CCC(O)=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCOC(=O)C(NC(=O)C(C(C(F)(F)F)(F)F)(F)F)CCC(=O)O,-7.052,-39.1433,FALSE,FALSE,,,Other aliphatics,Amide based substances
DTXSID70452855,"1,1,2,2-Tetrafluoro-2-(1,1,2,2,3,3,4,4-octafluoro-4-iodobutoxy)ethane-1-sulfonyl fluoride",67990-76-5,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,FALSE,FALSE,FC(C(OC(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(F)F)(S(=O)(=O)F)F,-7.051,-35.2624,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID5062847,Potassium perfluorocyclohexyl sulfonate,3107-18-4,[K+].[O-]S(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,TRUE,FALSE,FC1(S(=O)(=O)O)C(F)(F)C(F)(F)C(C(C1(F)F)(F)F)(F)F,-7.05,-32.207,FALSE,FALSE,,Commercially Available,"PFAAs, cyclic","PFSAs, cyclic"
DTXSID80880943,Perfluoro(3-(1-(ethenyloxy)propan-2-yloxy)propanenitrile),69804-19-9,FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C#N)C(F)(F)F,FALSE,FALSE,N#CC(C(OC(C(OC(=C(F)F)F)(F)F)(C(F)(F)F)F)(F)F)(F)F,-7.048,-36.7217,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID50375114,"Perfluoro-3,6,9-trioxatridecanoic acid",330562-41-9,OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(=O)C(OC(C(OC(C(OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.047,-42.1561,FALSE,FALSE,,,PFAAs,PFECAs
DTXSID10834151,"1,2,3,4,4,4-Hexafluoro-3-(heptafluoropropoxy)but-1-ene",84195-42-6,FC=C(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,FALSE,FALSE,FC=C(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)F,-7.046,-26.6518,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID5060936,1-Iodoperfluoropentane,638-79-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,FALSE,FALSE,FC(C(C(C(C(I)(F)F)(F)F)(F)F)(F)F)(F)F,-7.043,-24.9408,FALSE,FALSE,,,Perfluoro PFAA precursors,PFAIs
DTXSID30507734,"1,1,1,2,2,3,3,5,5,5-Decafluoro-4-nitroso-4-(trifluoromethyl)pentane",67728-23-8,FC(F)(F)C(F)(F)C(F)(F)C(N=O)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,O=NC(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)C(F)(F)F,-7.039,-27.0367,FALSE,FALSE,,,Other aliphatics,Others
DTXSID50895322,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7-Pentadecafluorotricosane",57325-44-7,CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCCCCCCCCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.038,-69.9639,FALSE,FALSE,,,Fluorotelomer PFAA precursors,SFAs
DTXSID40896585,"2,2,3,5,5,5-Hexafluoro-3,4,4-tris(trifluoromethyl)pentanoic acid",1882109-75-2,OC(=O)C(F)(F)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,OC(=O)C(C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)F)(F)F,-7.037,-30.7291,FALSE,FALSE,,,PFAAs,PFCAs
DTXSID50443468,"Furan, 2-(difluoromethyl)-2,3,3,4,4,5,5-heptafluorotetrahydro-",65601-68-5,FC(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,FALSE,FALSE,FC(C1(F)OC(C(C1(F)F)(F)F)(F)F)F,-7.035,-19.8758,FALSE,FALSE,,,"Other aliphatics, cyclic","Others, cyclic"
DTXSID00346051,"3,3,4,4,5,5,5-Heptafluoro-1-iodo-1-pentene",376-97-6,FC(F)(F)C(F)(F)C(F)(F)C=CI,FALSE,FALSE,IC=CC(C(C(F)(F)F)(F)F)(F)F,-7.035,-22.0917,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID80880403,"1H,1H,3H-Perfluorobutyl 2-methylacrylate",36405-47-7,CC(=C)C(=O)OCC(F)(F)C(F)C(F)(F)F,FALSE,FALSE,FC(C(COC(=O)C(=C)C)(F)F)C(F)(F)F,-7.034,-30.5964,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID30895446,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-Pentacosafluoro-14-iodoicosane",93454-69-4,CCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCC(CC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-7.032,-69.4302,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID40895396,"2-Amino-4,4,5,5,6,6,6-heptafluorohexan-3-ol",355-88-4,CC(N)C(O)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(C(C(C(F)(F)F)(F)F)(F)F)C(N)C,-7.032,-15.641,FALSE,FALSE,,,Other aliphatics,Others
DTXSID10379355,3-(Perfluoro-2-butyl)propanoic acid,239463-95-7,OC(=O)CCC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(=O)CCC(C(C(F)(F)F)(F)F)(C(F)(F)F)F,-7.028,-25.9123,FALSE,FALSE,,,Fluorotelomer PFAA precursors,n:3 Fluorotelomer carboxylic acids
DTXSID30502941,"2,2,3,3,4,4,5,5,6,6-Decafluorocyclohexan-1-one",1898-91-5,FC1(F)C(=O)C(F)(F)C(F)(F)C(F)(F)C1(F)F,FALSE,FALSE,O=C1C(F)(F)C(F)(F)C(C(C1(F)F)(F)F)(F)F,-7.027,-19.667,FALSE,FALSE,,,"Perfluoro PFAA precursors, cyclic","PAFs, cyclic"
DTXSID80590878,"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexanal",754-79-0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=O,FALSE,FALSE,O=CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,-7.027,-23.9279,FALSE,FALSE,,,Perfluoro PFAA precursors,PFALs
DTXSID20880563,"1,1,2,2,3,3,4,4-Octafluoro-5-(vinyloxy)pentane",66396-73-4,FC(F)C(F)(F)C(F)(F)C(F)(F)COC=C,FALSE,FALSE,C=COCC(C(C(C(F)F)(F)F)(F)F)(F)F,-7.023,-25.3727,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID70379270,1-Propenylperfluoropropane,355-95-3,CC=CC(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CC=CC(C(C(F)(F)F)(F)F)(F)F,-7.021,-20.9851,FALSE,FALSE,,,Fluorotelomer PFAA precursors,SFAenes
